求人番号,求人タイトル,勤務先名,勤務地,雇用形態,キャンペーン名,ステータス,表示回数,クリック数,クリック率,平均クリック単価,費用,応募数,アクション数,応募率,応募単価
7053-7093-0057,(急募)未経験可20代中心の法人営業職（求人広告提案）/CI192099ECS,株式会社A's,東京都,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0058,石巻(深耕営業)未経験可／既存顧客対応／定時退社／土日祝休／上場企業/CI191821ECS,株式会社植松商会,宮城県,正社員,all_月額1万円,公開中,12,1,8.3%,￥25,￥25,0,0,0.0%,￥0
7053-7093-0059,エッセンシャルワーカー向け人材紹介のキャリアコンサルタント募集/CI191768ECS,株式会社SONOSAKI,東京都,正社員,all_月額1万円,公開中,8,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0060,(急成長SaaSセールス)大手導入「ナレカン」で課題解決型営業を経験/CI191689ECS,株式会社Stock,東京都,正社員,all_月額1万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0061,営業未経験可20代活躍中の新規営業職、充実の福利厚生で挑戦しよう/CI191509ECS,株式会社アシロ,東京都,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0062,健康食品・医薬品の新規顧客獲得マーケティング｜横浜・札幌・福岡｜賞与3.5ヶ月・住宅手当あり｜土日祝休・残業少なめ/CI101228KMK,オーガニックグループ株式会社,東京都,正社員,all_月額1万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0063,(エステティシャン)未経験可・研修充実・月収30万円以上可能/CI138875HSS,株式会社アス・ウイッツ,東京都,正社員,all_月額1万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0064,ガラス製品成形マシンオペレーター募集未経験可、ガラス食器製造/CI191334KSZ,東洋佐々木ガラス株式会社,千葉県,正社員,all_月額1万円,公開中,34,1,2.9%,￥25,￥25,0,0,0.0%,￥0
7053-7093-0065,(未経験可・全国可)フルリモートゲームプランナー／NFTゲーム企画・開発/CI191292IEG,株式会社サムライブロックチェーンゲームズ,東京都,正社員,all_月額1万円,公開中,124,4,3.2%,￥25,￥100,0,0,0.0%,￥0
7053-7093-0066,急募(フルリモート×未経験)メタバースゲームプランナー／新キャリア構築/CI191289IEG,株式会社サムライブロックチェーンゲームズ,東京都,正社員,all_月額1万円,公開中,5,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0067,総合エステティックサロン｜横浜・札幌・福岡｜賞与3.5ヶ月・住宅手当あり｜土日祝休・残業少なめ/CI138875HSS,株式会社アス・ウイッツ,東京都,正社員,all_月額1万円,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0068,総合エステティックサロン｜土日祝休・残業少なめ｜賞与3.5ヶ月・住宅手当あり｜横浜・札幌・福岡/CI138875HSS,株式会社アス・ウイッツ,大阪府,正社員,all_月額1万円,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0069,総合エステティックサロン｜横浜・札幌・福岡勤務｜賞与3.5ヶ月・住宅手当あり｜働きやすい環境（土日祝休・残業少）/CI138875HSS,株式会社アス・ウイッツ,神奈川県,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0070,(エリアマネージャー)未経験可／自由なキャリアパス/CI175335HSS,株式会社米乃家,兵庫県,正社員,all_月額1万円,公開中,3,1,33.3%,￥25,￥25,0,0,0.0%,￥0
7053-7093-0071,"エリアマネージャー 横浜札幌福岡 賞与3.5ヶ月 残業少なめ 土日祝休み/CI175335HSS",株式会社米乃家,兵庫県,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0072,"エリアマネージャー 横浜札幌福岡 住宅手当あり 年間休日充実/CI175335HSS",株式会社米乃家,兵庫県,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0073,"エリアマネージャー 全国拠点担当 賞与3.5ヶ月 土日祝休み/CI175335HSS",株式会社米乃家,兵庫県,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0074,"エリアマネージャー 横浜札幌福岡 残業少なめ 福利厚生充実/CI175335HSS",株式会社米乃家,兵庫県,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0075,"エリアマネージャー 複数エリア担当 賞与あり 土日祝休み/CI175335HSS",株式会社米乃家,兵庫県,正社員,all_月額1万円,公開中,7,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0076,"エリアマネージャー 横浜札幌福岡 住宅補助あり ワークライフバランス重視/CI175335HSS",株式会社米乃家,兵庫県,正社員,all_月額1万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0077,"エリアマネージャー 横浜札幌福岡 年間休日多め 残業抑制/CI175335HSS",株式会社米乃家,兵庫県,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0078,"エリアマネージャー 横浜札幌福岡 賞与充実 働きやすい環境/CI175335HSS",株式会社米乃家,兵庫県,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0079,"エリアマネージャー 横浜札幌福岡 福利厚生充実 土日祝休み/CI175335HSS",株式会社米乃家,兵庫県,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0080,"エリアマネージャー 横浜札幌福岡 残業少なめ 働きやすい職場/CI175335HSS",株式会社米乃家,兵庫県,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0081,"エリアマネージャー 横浜札幌福岡 賞与安定支給 年休120日以上/CI175335HSS",株式会社米乃家,東京都,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0082,"エリアマネージャー 横浜札幌福岡 複数エリア担当 働きやすい環境/CI175335HSS",株式会社米乃家,東京都,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0083,"エリアマネージャー 横浜札幌福岡 年収アップ可能 土日祝休み/CI175335HSS",株式会社米乃家,東京都,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0084,"エリアマネージャー 横浜札幌福岡 賞与3.5ヶ月 働き方改革推進/CI175335HSS",株式会社米乃家,東京都,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0085,"エリアマネージャー 横浜札幌福岡 残業少なめ 年間休日120日/CI175335HSS",株式会社米乃家,東京都,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0086,"エリアマネージャー 横浜札幌福岡 住宅手当あり 働きやすい環境/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0087,"エリアマネージャー 複数都市担当 賞与あり 年間休日120日以上/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0088,"エリアマネージャー 横浜札幌福岡 働きやすさ重視 住宅補助あり/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0089,"エリアマネージャー 横浜札幌福岡 年休120日以上 賞与3.5ヶ月/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0090,"エリアマネージャー 横浜札幌福岡 残業少なめ 年間休日多め/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0091,"エリアマネージャー 横浜札幌福岡 住宅補助あり 働きやすさ重視/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0092,"エリアマネージャー 横浜札幌福岡 賞与実績3.5ヶ月 年休120日/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0093,"エリアマネージャー 横浜札幌福岡 働き方改善推進 賞与3.5ヶ月/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0094,"エリアマネージャー 横浜札幌福岡 住宅手当あり 年休120日以上/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0095,"エリアマネージャー 居住地考慮 賞与3.5ヶ月 土日祝休み/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0096,"エリアマネージャー 複数エリア担当 土日祝休み 働きやすい職場/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0097,"エリアマネージャー 横浜札幌福岡 福利厚生充実 年休120日以上/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0098,"エリアマネージャー 横浜札幌福岡 残業月10時間以内 働きやすい/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0099,"エリアマネージャー 横浜札幌福岡 賞与3.5ヶ月 住宅手当あり/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0100,"エリアマネージャー 横浜札幌福岡 年間休日120日以上 残業負担軽減/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0101,"エリアマネージャー 横浜札幌福岡 働きやすい環境 賞与3.5ヶ月/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0102,"エリアマネージャー 全国拠点担当 土日祝休み 福利厚生充実/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0103,"エリアマネージャー 横浜札幌福岡 ワークライフバランス重視 年休120日/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0104,"エリアマネージャー 横浜札幌福岡 賞与3.5ヶ月 安定基盤企業/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0105,"エリアマネージャー 横浜札幌福岡 残業少なめ 福利厚生手当充実/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0106,"エリアマネージャー 横浜札幌福岡 拠点運営担当 年休120日以上/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0107,"エリアマネージャー 横浜札幌福岡 賞与実績豊富 残業抑制/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0108,"エリアマネージャー 横浜札幌福岡 土日祝休み 働き方充実/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0109,"エリアマネージャー 横浜札幌福岡 働きやすい環境 安定収入/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0110,"エリアマネージャー 横浜札幌福岡 高水準待遇 年休120日以上/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0111,"エリアマネージャー 横浜札幌福岡 人員管理ポジション 賞与3.5ヶ月/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,5,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0112,"エリアマネージャー 横浜札幌福岡 住宅手当支給 働きやすい職場/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0113,"エリアマネージャー 横浜札幌福岡 土日祝休み 福利厚生充実/CI175335HSS",株式会社米乃家,大阪府,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0114,"エリアマネージャー 横浜札幌福岡 総合職ポジション 賞与3.5ヶ月/CI175335HSS",株式会社米乃家,千葉県,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0115,"エリアマネージャー 横浜札幌福岡 働きやすい環境 残業少なめ/CI175335HSS",株式会社米乃家,千葉県,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0116,"エリアマネージャー 横浜札幌福岡 組織運営担当 土日祝休み/CI175335HSS",株式会社米乃家,神奈川県,正社員,all_月額1万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0117,"エリアマネージャー 横浜札幌福岡 年休120日以上 管理職候補/CI175335HSS",株式会社米乃家,神奈川県,正社員,all_月額1万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
7053-7093-0118,"エリアマネージャー 横浜札幌福岡 住宅補助あり 土日祝休み/CI175335HSS",株式会社米乃家,神奈川県,正社員,all_月額1万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
