求人番号,求人タイトル,勤務先名,勤務地,雇用形態,キャンペーン名,ステータス,表示回数,クリック数,クリック率,平均クリック単価,費用,応募数,アクション数,応募率,応募単価
4065-7874-0017,(施工管理)電気通信工事の進捗管理｜東証プライム上場企業出資・年休121日/CI199400KDK,株式会社リョウセイ,兵庫県,正社員,all_月額5万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0018,(新卒採用)ネットワーク機器設計・開発／東証プライム上場・土日祝休み/CI199390IEG,株式会社リョウセイ,兵庫県,正社員,all_月額5万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0019,未経験可/20代活躍中/営業・コールセンター/CI202248ECS,株式会社エコリング,兵庫県,正社員,all_月額5万円,公開中,9,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0020,未経験可/20代活躍中/企画・マーケティング・管理/CI201364KMK,株式会社AXIS,大阪府,正社員,all_月額5万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0021,未経験可/20代活躍中/企画・マーケティング・管理/CI201332KMK,株式会社WEEVA,大阪府,正社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0022,未経験可/20代活躍中/営業・コールセンター/CI201305ECS,ARC株式会社,東京都,正社員,all_月額5万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0023,未経験可/20代活躍中/営業・コールセンター/CI201305ECS,ARC株式会社,東京都,正社員,all_月額5万円,公開中,12,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0024,未経験可/20代活躍中/金融・不動産専門職/CI200933KFS,株式会社コスモビルマネジメント,東京都,正社員,all_月額5万円,公開中,14,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0025,未経験可/20代活躍中/営業・コールセンター/CI200900ECS,株式会社GC.Union,千葉県,正社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0026,未経験可/20代活躍中/営業・コールセンター/CI200844ECS,DSP株式会社,神奈川県,正社員,all_月額5万円,公開中,6,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0027,未経験可/20代活躍中/営業・コールセンター/CI200664ECS,株式会社アローリンク,神奈川県,正社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0028,未経験可/20代活躍中/工場・製造/CI200010KSZ,株式会社レックス・コーポレーション,愛知県,正社員,all_月額5万円,公開中,8,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0029,未経験可/20代活躍中/営業・コールセンター/CI199550ECS,"株式会社Cloud Link",埼玉県,正社員,all_月額5万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0030,未経験可/20代活躍中/営業・コールセンター/CI199550ECS,"株式会社Cloud Link",兵庫県,正社員,all_月額5万円,公開中,4,1,25.0%,￥25,￥25,0,0,0.0%,￥0
4065-7874-0031,未経験可/20代活躍中/営業・コールセンター/CI199509ECS,"株式会社Cloud Link",東京都,正社員,all_月額5万円,公開中,6,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0032,未経験可/20代活躍中/営業・コールセンター/CI199509ECS,"株式会社Cloud Link",東京都,正社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0033,未経験可/20代活躍中/営業・コールセンター/CI199496ECS,株式会社ユニゾン・テクノロジー,埼玉県,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0034,未経験可/20代活躍中/建築・土木・建設工事/CI199465KDK,八洲プラント建設株式会社,埼玉県,正社員,all_月額5万円,公開中,6,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0035,未経験可/20代活躍中/建築・土木・建設工事/CI199400KDK,株式会社リョウセイ,埼玉県,正社員,all_月額5万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0036,未経験可/20代活躍中/ITエンジニア/CI199390IEG,株式会社リョウセイ,埼玉県,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0037,未経験可/20代活躍中/建築・土木・建設工事/CI199366KDK,株式会社リョウセイ,埼玉県,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0038,未経験可/20代活躍中/企画・マーケティング・管理/CI199360KMK,株式会社クリニックTV,埼玉県,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0039,未経験可/20代活躍中/営業・コールセンター/CI198523ECS,株式会社ビビッドグループ,埼玉県,正社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0040,未経験可/20代活躍中/ITエンジニア/CI198505IEG,日研トータルソーシング株式会社（技術開発部）,東京都,契約社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0041,未経験可/20代活躍中/ITエンジニア/CI198505IEG,日研トータルソーシング株式会社（技術開発部）,東京都,契約社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0042,未経験可/20代活躍中/ITエンジニア/CI198505IEG,日研トータルソーシング株式会社（技術開発部）,東京都,契約社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0043,未経験可/20代活躍中/営業・コールセンター/CI197502ECS,株式会社クリニックTV,東京都,正社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0044,未経験可/20代活躍中/営業・コールセンター/CI196971ECS,株式会社BeFree,東京都,正社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0045,未経験可/20代活躍中/営業・コールセンター/CI196123ECS,株式会社スターラボ,東京都,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0046,未経験可/20代活躍中/企画・マーケティング・管理/CI195930KMK,BRANU株式会社,兵庫県,正社員,all_月額5万円,公開中,6,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0047,未経験可/20代活躍中/営業・コールセンター/CI195912ECS,株式会社イースマイル,東京都,正社員,all_月額5万円,公開中,2,1,50.0%,￥25,￥25,0,0,0.0%,￥0
4065-7874-0048,未経験可/20代活躍中/販売・接客・サービス/CI195647HSS,株式会社千葉みらい観光バス,愛知県,正社員,all_月額5万円,公開中,12,1,8.3%,￥25,￥25,0,0,0.0%,￥0
4065-7874-0049,未経験可/20代活躍中/営業・コールセンター/CI195510ECS,日東エネルギー株式会社,東京都,正社員,all_月額5万円,公開中,6,1,16.7%,￥25,￥25,0,0,0.0%,￥0
4065-7874-0050,未経験可/20代活躍中/販売・接客・サービス/CI195496HSS,株式会社そら,東京都,正社員,all_月額5万円,公開中,10,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0051,未経験可/20代活躍中/営業・コールセンター/CI195351ECS,株式会社リンクスタッフ,東京都,正社員,all_月額5万円,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0052,20代活躍/【製造職：未経験者～経験者】生産設備・自動化装置の製造/AZ425710,和合精機株式会社,愛知県,正社員,all_月額5万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0053,"20代活躍/【空調施工管理】【年休121日】【年収1,000万可】経験者優遇未経験者大活躍/AZ436631",有限会社新設備,神奈川県,正社員,all_月額5万円,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0054,20代活躍/足利営業所勤務ルート営業/AZ421815,明電産業株式会社,茨城県,正社員,all_月額5万円,公開中,7,1,14.3%,￥25,￥25,0,0,0.0%,￥0
4065-7874-0055,20代活躍/転職応援制度あり名鉄タクシードライバー職【未経験活躍】/AZ476636,名鉄交通第二株式会社,愛知県,正社員,all_月額5万円,公開中,17,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0056,20代活躍/転職応援制度あり名鉄タクシードライバー職【未経験活躍】/AZ476638,名鉄交通第四株式会社,愛知県,正社員,all_月額5万円,公開中,24,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0057,20代活躍/転職応援制度あり名鉄タクシードライバー職【未経験活躍】/AZ476637,名鉄交通第三株式会社,愛知県,正社員,all_月額5万円,公開中,20,1,5.0%,￥25,￥25,0,0,0.0%,￥0
4065-7874-0058,20代活躍/転職応援制度あり名鉄タクシードライバー職【未経験活躍】/AZ476635,名鉄交通第一株式会社,愛知県,正社員,all_月額5万円,公開中,18,1,5.6%,￥25,￥25,0,0,0.0%,￥0
4065-7874-0059,20代活躍/転職応援制度あり名鉄タクシードライバー職【未経験活躍】/AZ28314,名鉄タクシーホールディングス株式会社,愛知県,正社員,all_月額5万円,公開中,5,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0060,20代活躍/転職応援制度あり名鉄タクシードライバー職【未経験活躍】/AZ28314,名鉄タクシーホールディングス株式会社,愛知県,正社員,all_月額5万円,公開中,7,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0061,20代活躍/転職応援制度あり名鉄タクシードライバー職【未経験活躍】/AZ28314,名鉄タクシーホールディングス株式会社,愛知県,正社員,all_月額5万円,公開中,7,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0062,20代活躍/転職応援制度あり名鉄タクシードライバー職【未経験活躍】/AZ28314,名鉄タクシーホールディングス株式会社,愛知県,正社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0063,20代活躍/スーパーマーケットの店舗スタッフ（未経験活躍）早期キャリアアップが叶う／昨年度賞与3.5カ月分/AZ437816,北雄ラッキー株式会社,北海道,正社員,all_月額5万円,公開中,22,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0064,20代活躍/【施工管理経験者限定】施工管理の経験があり、意匠設計への転職に興味がある方を求めています/AZ124500,豊山開発株式会社,埼玉県,正社員,all_月額5万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0065,20代活躍/【二級建築士】飲食店・商業施設の店舗デザイン、意匠設計／資格保持者×設計経験のある方/AZ468053,豊山開発株式会社,埼玉県,正社員,all_月額5万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0066,20代活躍/【一級建築士／管理職候補】注文住宅や商業施設の設計経験者活躍飲食店舗の設計・デザイン/AZ468054,豊山開発株式会社,埼玉県,正社員,all_月額5万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0067,20代活躍/【一級建築士】残業月5時間以内飲食店の店舗デザイン、意匠設計／資格保持者×設計実務未経験活躍/AZ468052,豊山開発株式会社,埼玉県,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0068,20代活躍/【タクシードライバー】未経験OK「40代・50代が活躍中」安定収入で家計を支える/AZ84973,平和交通株式会社,宮城県,正社員,all_月額5万円,公開中,27,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0069,20代活躍/【女性活躍実績多数あり】タクシー乗務員/2種免許取得費用会社全額負担入社後6ヶ月間の給与保証あり/AZ84972,平和交通株式会社,宮城県,正社員,all_月額5万円,公開中,9,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0070,20代活躍/【北海道交運グループ】お客様から高い支持／無線配車多数／入社後6ヶ月間の給与保証あり/AZ84971,平和交通株式会社,宮城県,正社員,all_月額5万円,公開中,23,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0071,20代活躍/一宮市【溶接工】将来性のあるプラントメーカーで一生モノのスキルを/AZ146661,富士工機株式会社,愛知県,正社員,all_月額5万円,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0072,20代活躍/一宮【設備設計】一点もののプラントを作りあげる/AZ146665,富士工機株式会社,愛知県,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0073,20代活躍/一宮【法人営業】一点もののプラントを作りあげる/AZ147378,富士工機株式会社,愛知県,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0074,20代活躍/東京【インフラエンジニア】実務未経験者活躍／希望に沿った配属が可能／研修・資格取得報奨金あり/AZ474385,富士インフォックス・ネット株式会社,東京都,正社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0075,20代活躍/東京【システムエンジニア】Webシステム、業務アプリ開発／自社製品の開発資格報奨金あり/AZ15591,富士インフォックス・ネット株式会社,東京都,正社員,all_月額5万円,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0076,20代活躍/九州支店【インフラエンジニア】希望に沿った配属が可能／研修・資格取得報奨金あり/AZ16019,富士インフォックス・ネット株式会社,東京都,正社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0077,20代活躍/東京【ネットワークエンジニア】通信キャリア回線開通業務／エンジニアへキャリアチェンジしたい方活躍/AZ262459,富士インフォックス・ネット株式会社,東京都,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0078,20代活躍/【東京】社内システム担当／会社全体のIT運営に関わりたい方活躍／港区ワークライフバランス推進企業/AZ352540,富士インフォックス・ネット株式会社,東京都,正社員,all_月額5万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0079,20代活躍/東京【クラウドエンジニア】実務未経験者活躍／研修・資格取得報奨金あり／富士通コアパートナー/AZ147124,富士インフォックス・ネット株式会社,福岡県,正社員,all_月額5万円,公開中,4,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0080,20代活躍/【未経験、普通免許OK】タクシードライバー/初年度平均月収45万以上/二種免許取得費は全額会社負担/AZ16545,八洲自動車株式会社,東京都,正社員,all_月額5万円,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0081,20代活躍/【茨城ルート営業】未経験OK賞与実績4.6ヶ月分/AZ451369,日野屋株式会社,茨城県,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0082,20代活躍/【神奈川ルート営業】未経験OK賞与実績4.6ヶ月分/AZ448551,日野屋株式会社,神奈川県,正社員,all_月額5万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0083,20代活躍/【広島ルート営業】未経験OK賞与実績4.6ヶ月分/AZ453381,日野屋株式会社,広島県,正社員,all_月額5万円,公開中,5,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0084,20代活躍/【群馬ルート営業】未経験OK賞与実績4.6ヶ月分/AZ451382,日野屋株式会社,群馬県,正社員,all_月額5万円,公開中,6,1,16.7%,￥25,￥25,0,0,0.0%,￥0
4065-7874-0085,20代活躍/【鹿児島ルート営業】未経験OK賞与実績4.6ヶ月分/AZ446957,日野屋株式会社,鹿児島県,正社員,all_月額5万円,公開中,34,1,2.9%,￥25,￥25,0,0,0.0%,￥0
4065-7874-0086,20代活躍/【茨城センター／倉庫管理】未経験OK賞与実績4.6ヶ月分/AZ467141,日野屋株式会社,埼玉県,正社員,all_月額5万円,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0087,20代活躍/【埼玉ルート営業】未経験OK賞与実績4.6ヶ月分/AZ405836,日野屋株式会社,香川県,正社員,all_月額5万円,公開中,5,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0088,20代活躍/【新潟事務】未経験OK賞与実績4.6ヶ月分/AZ446002,日野屋株式会社,茨城県,正社員,all_月額5万円,公開中,9,1,11.1%,￥25,￥25,0,0,0.0%,￥0
4065-7874-0089,20代活躍/【神奈川センター／倉庫管理】未経験OK賞与実績4.6ヶ月分/AZ475916,日野屋株式会社,神奈川県,正社員,all_月額5万円,公開中,8,1,12.5%,￥25,￥25,0,0,0.0%,￥0
4065-7874-0090,20代活躍/【高松ルート営業】未経験OK賞与実績4.6ヶ月分/AZ476055,日野屋株式会社,長崎県,正社員,all_月額5万円,公開中,19,1,5.3%,￥25,￥25,0,0,0.0%,￥0
4065-7874-0091,20代活躍/【西九州営業所／構内作業】未経験OK賞与実績4.6ヶ月分/AZ474716,日野屋株式会社,新潟県,正社員,all_月額5万円,公開中,20,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0092,20代活躍/【埼玉事務】未経験OK賞与実績4.6ヶ月分/AZ476959,日野屋株式会社,埼玉県,正社員,all_月額5万円,公開中,1,1,100.0%,￥25,￥25,0,0,0.0%,￥0
4065-7874-0093,20代活躍/今激アツのタクシー業界稼げる理由がウチにある/AZ441367,日本交通立川株式会社,東京都,正社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0094,20代活躍/今激アツのタクシー業界稼げる理由がウチにある/AZ441367,日本交通立川株式会社,東京都,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0095,20代活躍/【タクシードライバー・未経験OK】教育・研修制度充実/AZ27254,日本交通埼玉株式会社,埼玉県,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0098,20代活躍/【運転免許取得から3年以上経過で応募可能】タクシードライバー/千住営業所/終身雇用で長く働ける/AZ384686,"日本交通株式会社 千住営業所",東京都,正社員,all_月額5万円,公開中,98,1,1.0%,￥25,￥25,0,0,0.0%,￥0
4065-7874-0099,20代活躍/【SE・PG（経験者枠）】賞与年3回年間休日129日福利厚生充実/AZ16722,日本フロンティアシステムズ株式会社,東京都,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0100,20代活躍/【SE・PG（経験者枠）】賞与年3回年間休日129日福利厚生充実/AZ16722,日本フロンティアシステムズ株式会社,大阪府,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0101,20代活躍/【SE・PG（微経験枠）】賞与年3回年間休日129日福利厚生充実/AZ16723,日本フロンティアシステムズ株式会社,東京都,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0102,20代活躍/【SE・PG（微経験枠）】賞与年3回年間休日129日福利厚生充実/AZ16723,日本フロンティアシステムズ株式会社,大阪府,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0103,20代活躍/【インフラエンジニア（経験者枠）】賞与年3回年間休日129日福利厚生充実/AZ16724,日本フロンティアシステムズ株式会社,東京都,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0104,20代活躍/【インフラエンジニア（経験者枠）】賞与年3回年間休日129日福利厚生充実/AZ16724,日本フロンティアシステムズ株式会社,大阪府,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0105,20代活躍/【インフラエンジニア（微経験枠）】賞与年3回年間休日129日福利厚生充実/AZ16725,日本フロンティアシステムズ株式会社,東京都,正社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0106,20代活躍/【インフラエンジニア（微経験枠）】賞与年3回年間休日129日福利厚生充実/AZ16725,日本フロンティアシステムズ株式会社,大阪府,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0107,20代活躍/アプリケーションスペシャリスト/AZ448116,日本フェルスター株式会社,大阪府,正社員,all_月額5万円,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0108,20代活躍/【大阪／即戦力（電気系or機械系）フィールドサービスエンジニア】/AZ360505,日本フェルスター株式会社,大阪府,正社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0109,20代活躍/愛知/名古屋【未経験活躍】債権管理/完全週休2日/年休120日以上/土日祝休み/AZ334450,日本セーフティー株式会社,東京都,正社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0110,20代活躍/コールセンターSV候補【正社員デビューも活躍】受電100％/日勤/研修充実/年間休日120日/AZ255728,日本セーフティー株式会社,千葉県,正社員,all_月額5万円,公開中,14,4,28.6%,￥25,￥100,0,3,0.0%,￥0
4065-7874-0111,20代活躍/【未経験活躍】債権管理を募集完全週休2日制/年休120日以上/土日祝休み/AZ255728,日本セーフティー株式会社,東京都,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0112,20代活躍/【未経験活躍】債権管理を募集完全週休2日制/年休120日以上/土日祝休み/AZ255728,日本セーフティー株式会社,埼玉県,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0113,20代活躍/【未経験活躍】債権管理を募集完全週休2日制/年休120日以上/土日祝休み/AZ255728,日本セーフティー株式会社,東京都,正社員,all_月額5万円,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0114,20代活躍/【未経験活躍】債権管理を募集完全週休2日制/年休120日以上/土日祝休み/AZ255727,日本セーフティー株式会社,愛知県,正社員,all_月額5万円,公開中,2,1,50.0%,￥25,￥25,0,0,0.0%,￥0
4065-7874-0115,20代活躍/【27年新卒限定/大阪・神戸】PCサポート×接客提案/AZ427867,日本PCサービス株式会社,大阪府,正社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0116,20代活躍/【27年新卒限定/大阪・神戸】PCサポート×接客提案/AZ427867,日本PCサービス株式会社,兵庫県,正社員,all_月額5万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0117,20代活躍/【27年新卒限定/大阪・神戸】PCサポート×接客提案/AZ427867,日本PCサービス株式会社,京都府,正社員,all_月額5万円,公開中,5,1,20.0%,￥25,￥25,0,0,0.0%,￥0
4065-7874-0118,20代活躍/【27年新卒限定/関東】PCサポート×接客提案/AZ427869,日本PCサービス株式会社,東京都,正社員,all_月額5万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0119,20代活躍/【27年新卒限定/関東】PCサポート×接客提案/AZ427869,日本PCサービス株式会社,東京都,正社員,all_月額5万円,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0120,20代活躍/【27年新卒限定/関東】PCサポート×接客提案/AZ427869,日本PCサービス株式会社,神奈川県,正社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0121,20代活躍/【27年新卒限定/関東】PCサポート×接客提案/AZ427869,日本PCサービス株式会社,神奈川県,正社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0122,20代活躍/【27年新卒限定/関東】PCサポート×接客提案/AZ427869,日本PCサービス株式会社,埼玉県,正社員,all_月額5万円,公開中,5,0,0.0%,￥0,￥0,0,0,0.0%,￥0
4065-7874-0123,20代活躍/【27年新卒限定/関東】PCサポート×接客提案/AZ427869,日本PCサービス株式会社,千葉県,正社員,all_月額5万円,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
